sample	cval	segs	waterfall	median_seg_length	algorithm
P-0022998-T01-IM6	75	26	0.215799338185507	113090586.5	dryclean
P-0022998-T01-IM6	100	26	0.215799338185507	113090586.5	dryclean
P-0022998-T01-IM6	150	26	0.215799338185507	113090586.5	dryclean
P-0022998-T01-IM6	200	23	0.215799338185507	133170635	dryclean
P-0023004-T01-IM6	25	108	0.385536601872704	11056251.5	facets
P-0023004-T01-IM6	50	50	0.385536601872704	35520874	facets
P-0023004-T01-IM6	75	44	0.385536601872704	44912130	facets
P-0023004-T01-IM6	100	39	0.385536601872704	58221997	facets
P-0023004-T01-IM6	150	33	0.385536601872704	81104100	facets
P-0023004-T01-IM6	200	32	0.385536601872704	86698300	facets
P-0023004-T01-IM6	25	102	0.20499387584571	11766397.5	dryclean
P-0023004-T01-IM6	50	53	0.20499387584571	30679440	dryclean
P-0023004-T01-IM6	75	47	0.20499387584571	35257200	dryclean
P-0023004-T01-IM6	100	42	0.20499387584571	55510573.5	dryclean
P-0023004-T01-IM6	150	35	0.20499387584571	73739242	dryclean
P-0023004-T01-IM6	200	35	0.20499387584571	73739242	dryclean
P-0023045-T01-IM6	25	121	0.345896438000566	10121450	facets
P-0023045-T01-IM6	50	49	0.345896438000566	38392950	facets
P-0023045-T01-IM6	75	35	0.345896438000566	63895369	facets
P-0023045-T01-IM6	100	35	0.345896438000566	63895369	facets
P-0023045-T01-IM6	150	31	0.345896438000566	86418523	facets
P-0023045-T01-IM6	200	31	0.345896438000566	86418523	facets
P-0023045-T01-IM6	25	118	0.185256129217202	13813464	dryclean
P-0023045-T01-IM6	50	43	0.185256129217202	55430792	dryclean
P-0023045-T01-IM6	75	38	0.185256129217202	56608682.5	dryclean
P-0023045-T01-IM6	100	34	0.185256129217202	68158381	dryclean
P-0023045-T01-IM6	150	34	0.185256129217202	68158381	dryclean
P-0023045-T01-IM6	200	34	0.185256129217202	68158381	dryclean
P-0023054-T01-IM6	25	145	0.333722300059213	10209316	facets
P-0023054-T01-IM6	50	64	0.333722300059213	26252094.5	facets
P-0023054-T01-IM6	75	49	0.333722300059213	35257088	facets
P-0023054-T01-IM6	100	44	0.333722300059213	41113128.5	facets
P-0023054-T01-IM6	150	38	0.333722300059213	61050509.5	facets
P-0023054-T01-IM6	200	35	0.333722300059213	80605864	facets
P-0023054-T01-IM6	25	77	0.255624499342795	16800750	dryclean
P-0023054-T01-IM6	50	45	0.255624499342795	42527671	dryclean
P-0023054-T01-IM6	75	40	0.255624499342795	60233350	dryclean
P-0023054-T01-IM6	100	37	0.255624499342795	73739370	dryclean
P-0023054-T01-IM6	150	36	0.255624499342795	77172617	dryclean
P-0023054-T01-IM6	200	36	0.255624499342795	77172617	dryclean
P-0023160-T01-IM6	25	68	0.29683731345163	22144932	facets
P-0023160-T01-IM6	50	28	0.29683731345163	83543490.5	facets
P-0023160-T01-IM6	75	27	0.29683731345163	86418500	facets
P-0023160-T01-IM6	100	27	0.29683731345163	86418500	facets
P-0023160-T01-IM6	150	27	0.29683731345163	86418500	facets
P-0023160-T01-IM6	200	27	0.29683731345163	86418500	facets
P-0023160-T01-IM6	25	69	0.197314692198972	28837683	dryclean
P-0023160-T01-IM6	50	30	0.197314692198972	80637153.5	dryclean
P-0023160-T01-IM6	75	26	0.197314692198972	89770411	dryclean
P-0023160-T01-IM6	100	26	0.197314692198972	89770411	dryclean
P-0023160-T01-IM6	150	26	0.197314692198972	89770411	dryclean
P-0023160-T01-IM6	200	24	0.197314692198972	133020156.5	dryclean
P-0023160-T03-IM6	25	136	0.337105155699751	12123183	facets
P-0023160-T03-IM6	50	48	0.337105155699751	46635393.5	facets
P-0023160-T03-IM6	75	32	0.337105155699751	77172607.5	facets
P-0023160-T03-IM6	100	30	0.337105155699751	80637128.5	facets
P-0023160-T03-IM6	150	28	0.337105155699751	83543543	facets
P-0023160-T03-IM6	200	28	0.337105155699751	83543543	facets
P-0023160-T03-IM6	25	102	0.182434960983258	15241611.5	dryclean
P-0023160-T03-IM6	50	30	0.182434960983258	80637128.5	dryclean
P-0023160-T03-IM6	75	30	0.182434960983258	80637128.5	dryclean
P-0023160-T03-IM6	100	26	0.182434960983258	89770448	dryclean
P-0023160-T03-IM6	150	26	0.182434960983258	89770448	dryclean
P-0023160-T03-IM6	200	26	0.182434960983258	89770448	dryclean
P-0023188-T01-IM6	25	83	0.35897579277545	17186813	facets
P-0023188-T01-IM6	50	41	0.35897579277545	57889450	facets
P-0023188-T01-IM6	75	35	0.35897579277545	62576859	facets
P-0023188-T01-IM6	100	34	0.35897579277545	63862505	facets
P-0023188-T01-IM6	150	30	0.35897579277545	77172620.5	facets
P-0023188-T01-IM6	200	30	0.35897579277545	77172620.5	facets
P-0023188-T01-IM6	25	77	0.208291255636108	18712458	dryclean
P-0023188-T01-IM6	50	41	0.208291255636108	57889450	dryclean
P-0023188-T01-IM6	75	35	0.208291255636108	62576859	dryclean
P-0023188-T01-IM6	100	34	0.208291255636108	63862465	dryclean
P-0023188-T01-IM6	150	32	0.208291255636108	64512954.5	dryclean
P-0023188-T01-IM6	200	32	0.208291255636108	64512954.5	dryclean
P-0023210-T01-IM6	25	307	0.359806009825616	3593742	facets
P-0023210-T01-IM6	50	133	0.359806009825616	11000100	facets
P-0023210-T01-IM6	75	91	0.359806009825616	22233265	facets
P-0023210-T01-IM6	100	73	0.359806009825616	24854375	facets
P-0023210-T01-IM6	150	60	0.359806009825616	31910666.5	facets
P-0023210-T01-IM6	200	58	0.359806009825616	33198183	facets
P-0023210-T01-IM6	25	86	0.465143978196364	20077751	dryclean
P-0023210-T01-IM6	50	50	0.465143978196364	42115073.5	dryclean
P-0023210-T01-IM6	75	46	0.465143978196364	53156160.5	dryclean
P-0023210-T01-IM6	100	40	0.465143978196364	60387789.5	dryclean
P-0023210-T01-IM6	150	30	0.465143978196364	85687417.5	dryclean
P-0023210-T01-IM6	200	28	0.465143978196364	91445133	dryclean
P-0023212-T02-IM6	25	167	0.283563915573231	9184238	facets
P-0023212-T02-IM6	50	73	0.283563915573231	27203813	facets
P-0023212-T02-IM6	75	54	0.283563915573231	41605721	facets
P-0023212-T02-IM6	100	48	0.283563915573231	51159885	facets
P-0023212-T02-IM6	150	45	0.283563915573231	57161900	facets
P-0023212-T02-IM6	200	40	0.283563915573231	62535835	facets
P-0023212-T02-IM6	25	127	0.183437957100823	13707115	dryclean
P-0023212-T02-IM6	50	53	0.183437957100823	38170968	dryclean
P-0023212-T02-IM6	75	48	0.183437957100823	51753385.5	dryclean
P-0023212-T02-IM6	100	45	0.183437957100823	52799050	dryclean
P-0023212-T02-IM6	150	44	0.183437957100823	54578320.5	dryclean
P-0023212-T02-IM6	200	39	0.183437957100823	64773448	dryclean
P-0023226-T01-IM6	25	197	0.305073202827902	7981806	facets
P-0023226-T01-IM6	50	65	0.305073202827902	34880166	facets
P-0023226-T01-IM6	75	45	0.305073202827902	50879659	facets
P-0023226-T01-IM6	100	37	0.305073202827902	73739075	facets
P-0023226-T01-IM6	150	30	0.305073202827902	88093250	facets
P-0023226-T01-IM6	200	29	0.305073202827902	89767950	facets
P-0023226-T01-IM6	25	113	0.253195086761494	12021168	dryclean
P-0023226-T01-IM6	50	32	0.253195086761494	80637186	dryclean
P-0023226-T01-IM6	75	27	0.253195086761494	93122241	dryclean
P-0023226-T01-IM6	100	25	0.253195086761494	127128876	dryclean
P-0023226-T01-IM6	150	23	0.253195086761494	133170787	dryclean
P-0023226-T01-IM6	200	23	0.253195086761494	133170787	dryclean
P-0023275-T02-IM6	25	87	0.414332721684941	25231981	facets
P-0023275-T02-IM6	50	37	0.414332721684941	62576836	facets
P-0023275-T02-IM6	75	27	0.414332721684941	119528312	facets
P-0023275-T02-IM6	100	25	0.414332721684941	126140811	facets
P-0023275-T02-IM6	150	24	0.414332721684941	133020061.5	facets
P-0023275-T02-IM6	200	24	0.414332721684941	133020061.5	facets
P-0023275-T02-IM6	25	54	0.222999624626671	37017875	dryclean
P-0023275-T02-IM6	50	33	0.222999624626671	78954200	dryclean
P-0023275-T02-IM6	75	29	0.222999624626671	93122331	dryclean
P-0023275-T02-IM6	100	28	0.222999624626671	91623994.5	dryclean
P-0023275-T02-IM6	150	28	0.222999624626671	91623994.5	dryclean
P-0023275-T02-IM6	200	26	0.222999624626671	112995940.5	dryclean
P-0023281-T01-IM6	25	164	0.33004085228262	9845345.5	facets
P-0023281-T01-IM6	50	82	0.33004085228262	26286198.5	facets
P-0023281-T01-IM6	75	61	0.33004085228262	37459112	facets
P-0023281-T01-IM6	100	54	0.33004085228262	39583735.5	facets
P-0023281-T01-IM6	150	42	0.33004085228262	62152139.5	facets
P-0023281-T01-IM6	200	37	0.33004085228262	77106728	facets
P-0023281-T01-IM6	25	143	0.206670671048424	11291764	dryclean
P-0023281-T01-IM6	50	82	0.206670671048424	25513056.5	dryclean
P-0023281-T01-IM6	75	57	0.206670671048424	35478164	dryclean
P-0023281-T01-IM6	100	48	0.206670671048424	46583874	dryclean
P-0023281-T01-IM6	150	36	0.206670671048424	80637239	dryclean
P-0023281-T01-IM6	200	30	0.206670671048424	88272093	dryclean
P-0023388-T01-IM6	25	92	0.385052384580869	17225963.5	facets
P-0023388-T01-IM6	50	36	0.385052384580869	60192690	facets
P-0023388-T01-IM6	75	30	0.385052384580869	71880874	facets
P-0023388-T01-IM6	100	30	0.385052384580869	71880874	facets
P-0023388-T01-IM6	150	30	0.385052384580869	71880874	facets
P-0023388-T01-IM6	200	28	0.385052384580869	83512212.5	facets
P-0023388-T01-IM6	25	75	0.207671293183094	22262592	dryclean
P-0023388-T01-IM6	50	31	0.207671293183094	71127608	dryclean
P-0023388-T01-IM6	75	31	0.207671293183094	71127608	dryclean
P-0023388-T01-IM6	100	31	0.207671293183094	71127608	dryclean
P-0023388-T01-IM6	150	31	0.207671293183094	71127608	dryclean
P-0023388-T01-IM6	200	29	0.207671293183094	80605802	dryclean
P-0023392-T01-IM6	25	98	0.40876916068462	15181799.5	facets
P-0023392-T01-IM6	50	37	0.40876916068462	73739449	facets
P-0023392-T01-IM6	75	33	0.40876916068462	80605635	facets
P-0023392-T01-IM6	100	32	0.40876916068462	87113852.5	facets
P-0023392-T01-IM6	150	32	0.40876916068462	87113852.5	facets
P-0023392-T01-IM6	200	32	0.40876916068462	87113852.5	facets
P-0023392-T01-IM6	25	89	0.25758722388074	19285810	dryclean
P-0023392-T01-IM6	50	41	0.25758722388074	47623988	dryclean
P-0023392-T01-IM6	75	36	0.25758722388074	72374899.5	dryclean
P-0023392-T01-IM6	100	33	0.25758722388074	85818511	dryclean
P-0023392-T01-IM6	150	31	0.25758722388074	86418573	dryclean
P-0023392-T01-IM6	200	29	0.25758722388074	90125519	dryclean
P-0023440-T02-IM6	25	191	0.320725831549979	8817684	facets
P-0023440-T02-IM6	50	95	0.320725831549979	20065851	facets
P-0023440-T02-IM6	75	74	0.320725831549979	29460220	facets
P-0023440-T02-IM6	100	72	0.320725831549979	30829734	facets
P-0023440-T02-IM6	150	59	0.320725831549979	39094450	facets
P-0023440-T02-IM6	200	51	0.320725831549979	39931050	facets
P-0023440-T02-IM6	25	152	0.210121238647465	7945061.5	dryclean
P-0023440-T02-IM6	50	76	0.210121238647465	27514101.5	dryclean
P-0023440-T02-IM6	75	66	0.210121238647465	31388240	dryclean
P-0023440-T02-IM6	100	60	0.210121238647465	34633214	dryclean
P-0023440-T02-IM6	150	53	0.210121238647465	40619821	dryclean
P-0023440-T02-IM6	200	44	0.210121238647465	54138086.5	dryclean
P-0023465-T01-IM6	25	142	0.246846689220659	8144024	facets
P-0023465-T01-IM6	50	50	0.246846689220659	53465202	facets
P-0023465-T01-IM6	75	32	0.246846689220659	83761416.5	facets
P-0023465-T01-IM6	100	30	0.246846689220659	88093475	facets
P-0023465-T01-IM6	150	28	0.246846689220659	91445300	facets
P-0023465-T01-IM6	200	27	0.246846689220659	93122300	facets
P-0023465-T01-IM6	25	78	0.176283811776736	17941150	dryclean
P-0023465-T01-IM6	50	31	0.176283811776736	86418650	dryclean
P-0023465-T01-IM6	75	31	0.176283811776736	86418650	dryclean
P-0023465-T01-IM6	100	29	0.176283811776736	89768300	dryclean
P-0023465-T01-IM6	150	26	0.176283811776736	97581136.5	dryclean
P-0023465-T01-IM6	200	25	0.176283811776736	93122300	dryclean
P-0023465-T02-IM6	25	178	0.503269774656686	8322637	facets
P-0023465-T02-IM6	50	57	0.503269774656686	34406349	facets
P-0023465-T02-IM6	75	42	0.503269774656686	52337354.5	facets
P-0023465-T02-IM6	100	37	0.503269774656686	73739128	facets
P-0023465-T02-IM6	150	33	0.503269774656686	80668600	facets
P-0023465-T02-IM6	200	31	0.503269774656686	81104183	facets
P-0023465-T02-IM6	25	168	0.154788431994173	9093935.5	dryclean
P-0023465-T02-IM6	50	90	0.154788431994173	16944880	dryclean
P-0023465-T02-IM6	75	53	0.154788431994173	35944024	dryclean
P-0023465-T02-IM6	100	48	0.154788431994173	48377928.5	dryclean
P-0023465-T02-IM6	150	42	0.154788431994173	55350835.5	dryclean
P-0023465-T02-IM6	200	42	0.154788431994173	55350835.5	dryclean
P-0023472-T03-IM6	25	91	0.497725866708275	15983362	facets
P-0023472-T03-IM6	50	32	0.497725866708275	80637263	facets
P-0023472-T03-IM6	75	27	0.497725866708275	94663065	facets
P-0023472-T03-IM6	100	27	0.497725866708275	94663065	facets
P-0023472-T03-IM6	150	25	0.497725866708275	120204614	facets
P-0023472-T03-IM6	200	25	0.497725866708275	120204614	facets
P-0023472-T03-IM6	25	69	0.254422876169876	28876618	dryclean
P-0023472-T03-IM6	50	28	0.254422876169876	95740934	dryclean
P-0023472-T03-IM6	75	27	0.254422876169876	98359500	dryclean
P-0023472-T03-IM6	100	25	0.254422876169876	119506800	dryclean
P-0023472-T03-IM6	150	25	0.254422876169876	119506800	dryclean
P-0023472-T03-IM6	200	25	0.254422876169876	119506800	dryclean
P-0023477-T01-IM6	25	115	0.508523151626392	11462983	facets
P-0023477-T01-IM6	50	49	0.508523151626392	31297144	facets
P-0023477-T01-IM6	75	37	0.508523151626392	73739315	facets
P-0023477-T01-IM6	100	33	0.508523151626392	80668500	facets
P-0023477-T01-IM6	150	31	0.508523151626392	86418608	facets
P-0023477-T01-IM6	200	29	0.508523151626392	90125559	facets
P-0023477-T01-IM6	25	81	0.289783355053173	16153948	dryclean
P-0023477-T01-IM6	50	38	0.289783355053173	59837281	dryclean
P-0023477-T01-IM6	75	32	0.289783355053173	83543554	dryclean
P-0023477-T01-IM6	100	30	0.289783355053173	88272083.5	dryclean
P-0023477-T01-IM6	150	27	0.289783355053173	93122267	dryclean
P-0023477-T01-IM6	200	27	0.289783355053173	93122267	dryclean
P-0023538-T01-IM6	25	89	0.451475105291504	15256974	facets
P-0023538-T01-IM6	50	58	0.451475105291504	35065154	facets
P-0023538-T01-IM6	75	56	0.451475105291504	36479908	facets
P-0023538-T01-IM6	100	51	0.451475105291504	44716922	facets
P-0023538-T01-IM6	150	45	0.451475105291504	58845978	facets
P-0023538-T01-IM6	200	41	0.451475105291504	58845978	facets
P-0023538-T01-IM6	25	91	0.232869302321706	18538490	dryclean
P-0023538-T01-IM6	50	64	0.232869302321706	31075957	dryclean
P-0023538-T01-IM6	75	53	0.232869302321706	45903576	dryclean
P-0023538-T01-IM6	100	50	0.232869302321706	51062424.5	dryclean
P-0023538-T01-IM6	150	45	0.232869302321706	57889350	dryclean
P-0023538-T01-IM6	200	38	0.232869302321706	67379848.5	dryclean
P-0023597-T01-IM6	25	109	0.341357073644611	14111443	facets
P-0023597-T01-IM6	50	62	0.341357073644611	36250311.5	facets
P-0023597-T01-IM6	75	56	0.341357073644611	40697205	facets
P-0023597-T01-IM6	100	52	0.341357073644611	44765522	facets
P-0023597-T01-IM6	150	46	0.341357073644611	47824373.5	facets
P-0023597-T01-IM6	200	44	0.341357073644611	47824373.5	facets
P-0023597-T01-IM6	25	113	0.227359827190559	15088213	dryclean
P-0023597-T01-IM6	50	66	0.227359827190559	36250311.5	dryclean
P-0023597-T01-IM6	75	56	0.227359827190559	42093121	dryclean
P-0023597-T01-IM6	100	51	0.227359827190559	47065309	dryclean
P-0023597-T01-IM6	150	44	0.227359827190559	50073446.5	dryclean
P-0023597-T01-IM6	200	38	0.227359827190559	74030161.5	dryclean
P-0023601-T01-IM6	25	60	0.394257412921779	35595664.5	facets
P-0023601-T01-IM6	50	27	0.394257412921779	101975872	facets
P-0023601-T01-IM6	75	24	0.394257412921779	133020089	facets
P-0023601-T01-IM6	100	23	0.394257412921779	133170549	facets
P-0023601-T01-IM6	150	23	0.394257412921779	133170549	facets
P-0023601-T01-IM6	200	23	0.394257412921779	133170549	facets
P-0023601-T01-IM6	25	48	0.221721379052741	41223888.5	dryclean
P-0023601-T01-IM6	50	32	0.221721379052741	83543493	dryclean
P-0023601-T01-IM6	75	29	0.221721379052741	89767935	dryclean
P-0023601-T01-IM6	100	29	0.221721379052741	89767935	dryclean
P-0023601-T01-IM6	150	29	0.221721379052741	89767935	dryclean
P-0023601-T01-IM6	200	29	0.221721379052741	89767935	dryclean
P-0023641-T01-IM6	25	106	0.427341729016392	15463675	facets
P-0023641-T01-IM6	50	56	0.427341729016392	23536250	facets
P-0023641-T01-IM6	75	51	0.427341729016392	27606324	facets
P-0023641-T01-IM6	100	46	0.427341729016392	34505722.5	facets
P-0023641-T01-IM6	150	39	0.427341729016392	45936482	facets
P-0023641-T01-IM6	200	37	0.427341729016392	50715150	facets
P-0023641-T01-IM6	25	87	0.229306401021174	19708024	dryclean
P-0023641-T01-IM6	50	49	0.229306401021174	31543845	dryclean
P-0023641-T01-IM6	75	40	0.229306401021174	42674168	dryclean
P-0023641-T01-IM6	100	40	0.229306401021174	42674168	dryclean
P-0023641-T01-IM6	150	35	0.229306401021174	57399422	dryclean
P-0023641-T01-IM6	200	30	0.229306401021174	83543505	dryclean
P-0023665-T01-IM6	25	158	1.17466106366996	8758146.5	facets
P-0023665-T01-IM6	50	65	1.17466106366996	34009496	facets
P-0023665-T01-IM6	75	45	1.17466106366996	47585850	facets
P-0023665-T01-IM6	100	39	1.17466106366996	73739500	facets
P-0023665-T01-IM6	150	33	1.17466106366996	86418581	facets
P-0023665-T01-IM6	200	28	1.17466106366996	89120244.5	facets
P-0023665-T01-IM6	25	140	0.350662426697328	11371330.5	dryclean
P-0023665-T01-IM6	50	57	0.350662426697328	40443471	dryclean
P-0023665-T01-IM6	75	45	0.350662426697328	55220150	dryclean
P-0023665-T01-IM6	100	39	0.350662426697328	65235710	dryclean
P-0023665-T01-IM6	150	35	0.350662426697328	73739500	dryclean
P-0023665-T01-IM6	200	28	0.350662426697328	91624125	dryclean
P-0023665-T02-IM6	25	88	1.45567238870114	14617807	facets
P-0023665-T02-IM6	50	58	1.45567238870114	33632978.5	facets
P-0023665-T02-IM6	75	52	1.45567238870114	38814185.5	facets
P-0023665-T02-IM6	100	48	1.45567238870114	43574736	facets
P-0023665-T02-IM6	150	43	1.45567238870114	57328627	facets
P-0023665-T02-IM6	200	43	1.45567238870114	57328627	facets
P-0023665-T02-IM6	25	96	0.175002218189516	12622896.5	dryclean
P-0023665-T02-IM6	50	40	0.175002218189516	51637883.5	dryclean
P-0023665-T02-IM6	75	34	0.175002218189516	83512239	dryclean
P-0023665-T02-IM6	100	30	0.175002218189516	88272250	dryclean
P-0023665-T02-IM6	150	29	0.175002218189516	90125877	dryclean
P-0023665-T02-IM6	200	27	0.175002218189516	93122274	dryclean
P-0023699-T01-IM6	25	112	0.369638220334428	9650969	facets
P-0023699-T01-IM6	50	55	0.369638220334428	36903326	facets
P-0023699-T01-IM6	75	41	0.369638220334428	59094037	facets
P-0023699-T01-IM6	100	41	0.369638220334428	59094037	facets
P-0023699-T01-IM6	150	38	0.369638220334428	64558311	facets
P-0023699-T01-IM6	200	36	0.369638220334428	71835142.5	facets
P-0023699-T01-IM6	25	85	0.229833249471178	18143591	dryclean
P-0023699-T01-IM6	50	44	0.229833249471178	51913098	dryclean
P-0023699-T01-IM6	75	40	0.229833249471178	62901818.5	dryclean
P-0023699-T01-IM6	100	39	0.229833249471178	66352386	dryclean
P-0023699-T01-IM6	150	38	0.229833249471178	67062137.5	dryclean
P-0023699-T01-IM6	200	36	0.229833249471178	68467219.5	dryclean
P-0023709-T01-IM6	25	134	0.346038507785247	11784185	facets
P-0023709-T01-IM6	50	64	0.346038507785247	31533269.5	facets
P-0023709-T01-IM6	75	50	0.346038507785247	38875183.5	facets
P-0023709-T01-IM6	100	48	0.346038507785247	43209332.5	facets
P-0023709-T01-IM6	150	42	0.346038507785247	51468997.5	facets
P-0023709-T01-IM6	200	40	0.346038507785247	55099972.5	facets
P-0023709-T01-IM6	25	92	0.275301524427992	19246681	dryclean
P-0023709-T01-IM6	50	50	0.275301524427992	45585652	dryclean
P-0023709-T01-IM6	75	43	0.275301524427992	54975300	dryclean
P-0023709-T01-IM6	100	39	0.275301524427992	57329106	dryclean
P-0023709-T01-IM6	150	35	0.275301524427992	62548919	dryclean
P-0023709-T01-IM6	200	33	0.275301524427992	62548919	dryclean
P-0023737-T01-IM6	25	209	0.838847707014986	7779024	facets
P-0023737-T01-IM6	50	95	0.838847707014986	19929298	facets
P-0023737-T01-IM6	75	60	0.838847707014986	42308319	facets
P-0023737-T01-IM6	100	45	0.838847707014986	56081409	facets
P-0023737-T01-IM6	150	32	0.838847707014986	88272027.5	facets
P-0023737-T01-IM6	200	28	0.838847707014986	93368039	facets
P-0023737-T01-IM6	25	105	0.581458203845763	13811000	dryclean
P-0023737-T01-IM6	50	51	0.581458203845763	49036670	dryclean
P-0023737-T01-IM6	75	33	0.581458203845763	81103967	dryclean
P-0023737-T01-IM6	100	28	0.581458203845763	96029218	dryclean
P-0023737-T01-IM6	150	26	0.581458203845763	108544629	dryclean
P-0023737-T01-IM6	200	24	0.581458203845763	126781556.5	dryclean
P-0023748-T02-IM6	25	131	1.16636945230674	12359357	facets
P-0023748-T02-IM6	50	45	1.16636945230674	55408328	facets
P-0023748-T02-IM6	75	37	1.16636945230674	58978850	facets
P-0023748-T02-IM6	100	31	1.16636945230674	80605826	facets
P-0023748-T02-IM6	150	30	1.16636945230674	83543552	facets
P-0023748-T02-IM6	200	28	1.16636945230674	86736896	facets
P-0023748-T02-IM6	25	115	0.606667961204975	12132256	dryclean
P-0023748-T02-IM6	50	45	0.606667961204975	49532425	dryclean
P-0023748-T02-IM6	75	39	0.606667961204975	58671884	dryclean
P-0023748-T02-IM6	100	30	0.606667961204975	87411349.5	dryclean
P-0023748-T02-IM6	150	27	0.606667961204975	95360854	dryclean
P-0023748-T02-IM6	200	25	0.606667961204975	132869500	dryclean
P-0023754-T01-IM6	25	220	0.424481449409099	7081545	facets
P-0023754-T01-IM6	50	78	0.424481449409099	22643400	facets
P-0023754-T01-IM6	75	48	0.424481449409099	38467383.5	facets
P-0023754-T01-IM6	100	37	0.424481449409099	62576800	facets
P-0023754-T01-IM6	150	27	0.424481449409099	93122274	facets
P-0023754-T01-IM6	200	23	0.424481449409099	133170600	facets
P-0023754-T01-IM6	25	107	0.305903166811916	16776698	dryclean
P-0023754-T01-IM6	50	37	0.305903166811916	62576800	dryclean
P-0023754-T01-IM6	75	29	0.305903166811916	90125554	dryclean
P-0023754-T01-IM6	100	25	0.305903166811916	117216900	dryclean
P-0023754-T01-IM6	150	23	0.305903166811916	133170600	dryclean
P-0023754-T01-IM6	200	23	0.305903166811916	133170600	dryclean
P-0023797-T02-IM6	25	161	0.375508213324431	7972127	facets
P-0023797-T02-IM6	50	86	0.375508213324431	17146128.5	facets
P-0023797-T02-IM6	75	70	0.375508213324431	23221076.5	facets
P-0023797-T02-IM6	100	64	0.375508213324431	32831606.5	facets
P-0023797-T02-IM6	150	55	0.375508213324431	39099150	facets
P-0023797-T02-IM6	200	52	0.375508213324431	39551350	facets
P-0023797-T02-IM6	25	146	0.135297265151328	8673007.5	dryclean
P-0023797-T02-IM6	50	73	0.135297265151328	25101038	dryclean
P-0023797-T02-IM6	75	61	0.135297265151328	30600964	dryclean
P-0023797-T02-IM6	100	50	0.135297265151328	39503013	dryclean
P-0023797-T02-IM6	150	48	0.135297265151328	39503013	dryclean
P-0023797-T02-IM6	200	46	0.135297265151328	44463013.5	dryclean
P-0023832-T02-IM6	25	107	1.03988977050869	14846873	facets
P-0023832-T02-IM6	50	39	1.03988977050869	55763950	facets
P-0023832-T02-IM6	75	31	1.03988977050869	80668500	facets
P-0023832-T02-IM6	100	29	1.03988977050869	86418450	facets
P-0023832-T02-IM6	150	25	1.03988977050869	93122187	facets
P-0023832-T02-IM6	200	23	1.03988977050869	133170635	facets
P-0023832-T02-IM6	25	65	0.494238304457458	21216612	dryclean
P-0023832-T02-IM6	50	30	0.494238304457458	83543475	dryclean
P-0023832-T02-IM6	75	24	0.494238304457458	133019936	dryclean
P-0023832-T02-IM6	100	23	0.494238304457458	133170635	dryclean
P-0023832-T02-IM6	150	23	0.494238304457458	133170635	dryclean
P-0023832-T02-IM6	200	23	0.494238304457458	133170635	dryclean
P-0023897-T01-IM6	25	144	0.253885684005413	10808347	facets
P-0023897-T01-IM6	50	94	0.253885684005413	17756101.5	facets
P-0023897-T01-IM6	75	78	0.253885684005413	21931590	facets
P-0023897-T01-IM6	100	74	0.253885684005413	22813233.5	facets
P-0023897-T01-IM6	150	64	0.253885684005413	27040189	facets
P-0023897-T01-IM6	200	62	0.253885684005413	27040189	facets
P-0023897-T01-IM6	25	165	0.170858751856117	9416427	dryclean
P-0023897-T01-IM6	50	97	0.170858751856117	18549983	dryclean
P-0023897-T01-IM6	75	82	0.170858751856117	20626466.5	dryclean
P-0023897-T01-IM6	100	75	0.170858751856117	22433142	dryclean
P-0023897-T01-IM6	150	67	0.170858751856117	21539663	dryclean
P-0023897-T01-IM6	200	63	0.170858751856117	34009469	dryclean
P-0023900-T01-IM6	25	185	0.332043671908718	9077428	facets
P-0023900-T01-IM6	50	80	0.332043671908718	24332028.5	facets
P-0023900-T01-IM6	75	50	0.332043671908718	39951471.5	facets
P-0023900-T01-IM6	100	44	0.332043671908718	49955743	facets
P-0023900-T01-IM6	150	33	0.332043671908718	79373167	facets
P-0023900-T01-IM6	200	33	0.332043671908718	79373167	facets
P-0023900-T01-IM6	25	85	0.333297598652373	21260877	dryclean
P-0023900-T01-IM6	50	47	0.333297598652373	45323523	dryclean
P-0023900-T01-IM6	75	40	0.333297598652373	59708113.5	dryclean
P-0023900-T01-IM6	100	38	0.333297598652373	63074463.5	dryclean
P-0023900-T01-IM6	150	29	0.333297598652373	89767957	dryclean
P-0023900-T01-IM6	200	29	0.333297598652373	89767957	dryclean
P-0023912-T01-IM6	25	201	0.336604878885978	8044424	facets
P-0023912-T01-IM6	50	69	0.336604878885978	31429050	facets
P-0023912-T01-IM6	75	53	0.336604878885978	46129932	facets
P-0023912-T01-IM6	100	37	0.336604878885978	62576909	facets
P-0023912-T01-IM6	150	31	0.336604878885978	80668481	facets
P-0023912-T01-IM6	200	29	0.336604878885978	85771655	facets
P-0023912-T01-IM6	25	58	0.446927147861095	30496467	dryclean
P-0023912-T01-IM6	50	28	0.446927147861095	89446952.5	dryclean
P-0023912-T01-IM6	75	28	0.446927147861095	89446952.5	dryclean
P-0023912-T01-IM6	100	28	0.446927147861095	89446952.5	dryclean
P-0023912-T01-IM6	150	28	0.446927147861095	89446952.5	dryclean
P-0023912-T01-IM6	200	26	0.446927147861095	98107853.5	dryclean
P-0023944-T01-IM6	25	87	0.386378303649103	17439012	facets
P-0023944-T01-IM6	50	43	0.386378303649103	55317209	facets
P-0023944-T01-IM6	75	37	0.386378303649103	62576900	facets
P-0023944-T01-IM6	100	32	0.386378303649103	82567632.5	facets
P-0023944-T01-IM6	150	29	0.386378303649103	86418418	facets
